"author_id","indexed_name","surname","given_name","gender","affiliation_current","citation_count","cited_by_count","coauthor_count","document_count","authorEC_doc_CS_2018","author_doc_CS_all_2018","author_doc_CS_all","publication_range","hindex","address","affiliation_name","department_id","department_name","author_count","city","country","date_created","affil_document_count","org_URL","org_domain","org_type","postal_code","search_link","sort_name","state","category"
8714520400,"Bobadilla J.","Bobadilla","Jesús","M",60028442,2819,2132,42,48,4,42,45,"1993-2019",19,"Avda. Ramiro de Maeztu, 7","Universidad Politécnica de Madrid",,,8447,"Madrid","Spain","2/2/2008",27660,"http://www.upm.es/internacional","upm.es","univ",28040,"https://api.elsevier.com/content/search/scopus?query=af-id%2860028442%29","Technical University of Madrid","Madrid","externalN"
57194788539,"Bobokova J.","Bobokova","Jana","F",60072064,3,3,12,3,1,1,1,"2017-2018",1,"San Cayetano Alto","Universidad Tecnica Particular de Loja",117953826,"Department of Health Sciences",0,"Loja","Ecuador","17/1/2017",0,"http://www.utpl.edu.ec/","utpl.edu.ec",,,"https://api.elsevier.com/content/search/scopus?query=af-id%28117953826%29","Department of Health Sciences",,"national"
6603831762,"Boccia L.","Boccia","L.",,60020261,1017,815,119,111,1,37,43,"2001-2019",16,"Arcavacata di Rende","Università della Calabria",,,3719,"Cosenza","Italy","2/2/2008",28267,"http://www.unical.it","unical.it","univ",87036,"https://api.elsevier.com/content/search/scopus?query=af-id%2860020261%29","Calabria, University of","CS","externalN"
7005782009,"Bode B.","Bode","Brett M.",,60000745,1468,1455,96,30,2,18,20,"1998-2019",9,"1401 West Green Street","University of Illinois at Urbana-Champaign",,,44167,"Urbana","United States","3/2/2008",250749,"http://www.uiuc.edu/","uiuc.edu","univ",61801,"https://api.elsevier.com/content/search/scopus?query=af-id%2860000745%29","Illinois at Urbana-Champaign, University of","IL","externalN"
28567589600,"Boets P.","Boets","Pieter","M",115990498,1029,733,291,68,2,10,10,"2009-2019",18,"Godshuizenlaan 95","Provincial Centre of Environmental Research",,,1,"Ghent","Belgium","26/11/2015",17,,,,9000,"https://api.elsevier.com/content/search/scopus?query=af-id%28115990498%29","Provincial Centre of Environmental Research",,"externalN"
57200379808,"Bohórquez E.","Bohórquez","Emanuel","M",60105694,0,0,8,2,2,2,4,"2018-2018",0,"Avda. principal","Universidad Estatal Península de Santa Elena",,,189,"La Libertad","Ecuador","4/11/2015",202,"https://www.upse.edu.ec/","upse.edu.ec","univ",,"https://api.elsevier.com/content/search/scopus?query=af-id%2860105694%29","Estatal Península de Santa Elena, Universidad","Santa Elena","national"
57196437444,"Bohórquez F.","Bohórquez","Freddy Pincay","M",60072042,0,0,2,1,1,1,1,"2017-2017",0,"Ciudadela Universitaria Salvador Allende, Av. Delta y Av. Kennedy","Universidad de Guayaquil",119698732,"Grupo de Investigación en Automatización y Telemática",0,"Guayaquil","Ecuador","2/11/2017",0,"http://www.ug.edu.ec/","ug.edu.ec",,"090514","https://api.elsevier.com/content/search/scopus?query=af-id%28119698732%29","Grupo de Investigación en Automatización y Telemática","Guayas","national"
57195724350,"Boils J.","Boils","Joaquín Díaz","M",60072063,0,0,0,1,1,1,1,"2017-2017",0,"AV. 12 de octubre 1076 y Roca","Pontificia Universidad Catolica del Ecuador",104801527,"Facultad de Ciencias Exactas y Naturales",0,"Quito","Ecuador","2/2/2008",0,"https://www.puce.edu.ec/","puce.edu.ec",,"17-01-21-84","https://api.elsevier.com/content/search/scopus?query=af-id%28104801527%29","Facultad de Ciencias Exactas y Naturales","Pichincha","national"
57200179630,"Bojorque R.","Bojorque","Rodolfo","M",60105693,21,21,10,7,2,2,6,"2017-2020",2,"Calle Vieja 12-30 y Elia Liut","Universidad Politécnica Salesiana, Cuenca",,,727,"Cuenca","Ecuador","10/11/2015",829,"https://www.ups.edu.ec/en","ups.edu.ec","univ","010105","https://api.elsevier.com/content/search/scopus?query=af-id%2860105693%29","Politécnica Salesiana, Cuenca, Universidad","Azuay","national"
57195943088,"Bolanos E.","Bolanos","Eduardo","M",60104598,0,0,5,1,1,1,1,"2017-2017",0,"Av General Ruminahui s / n,","Universidad de las Fuerzas Armadas ESPE",114477179,"Departamento de Ciencias de la Energía y Mecánica",0,"Sangolqui","Ecuador","5/7/2014",0,"http://www.espe.edu.ec/",,,,"https://api.elsevier.com/content/search/scopus?query=af-id%28114477179%29","Departamento de Ciencias de la Energía y Mecánica",,"national"
57196245219,"Bolaños M.","Bolaños","Marco A.","M",60072054,0,0,4,1,1,1,1,"2017-2017",0,"Campus Politecnico Ruben Orellana / Ladron de Guevara E11-253, ","Escuela Politécnica Nacional",116520553,"Facultad de Ingeniería de Sistemas",0,"Quito","Ecuador","22/4/2016",0,"https://www.epn.edu.ec/","epn.edu.ec",,170517,"https://api.elsevier.com/content/search/scopus?query=af-id%28116520553%29","Facultad de Ingeniería de Sistemas","Ecuador","national"
57202939101,"Bolanos-Burgos F.","Bolanos-Burgos","Francisco","M",60104602,1,1,2,1,1,1,1,"2018-2018",1,"Km. 2.5 vía La Puntilla","Universidad Espíritu Santo, Ecuador",,,173,"Guayaquil","Ecuador","27/2/2014",421,"http://www.uees.edu.ec/",,"univ",,"https://api.elsevier.com/content/search/scopus?query=af-id%2860104602%29","Espíritu Santo, Ecuador, Universidad",,"national"
57193383704,"Bolaños-Ledezma M.","Bolaños-Ledezma","M.",,60054919,0,0,7,1,1,1,1,"2017-2017",0,"Calle 18 Cra 50","Universidad de Nariño",,,504,"Pasto","Colombia","2/2/2008",655,"http://www.udenar.edu.co/","udenar.edu.co","univ",,"https://api.elsevier.com/content/search/scopus?query=af-id%2860054919%29","Nariño, Universidad de","Narino","externalN"
57203038096,"Bolívar Acosta S.","Acosta","Bolívar","M",60104598,0,0,4,1,1,1,1,"2018-2018",0,"Av General Ruminahui s / n,","Universidad de las Fuerzas Armadas ESPE",,,1490,"Sangolqui","Ecuador","28/2/2014",1654,"http://www.espe.edu.ec/",,"univ",,"https://api.elsevier.com/content/search/scopus?query=af-id%2860104598%29","Escuela Politécnica del Ejército",,"national"
7004123266,"Bompadre S.","Bompadre","Stefano","M",60031624,2704,2126,155,85,1,5,5,"1983-2020",29,"Piazza Roma, 22","Università Politecnica delle Marche",110003863,"Department of Biomedical Sciences",0,"Ancona","Italy","19/2/2011",0,"https://www.univpm.it/Entra/Universita_Politecnica_delle_Marche_Home/L/1","univpm.it",,60121,"https://api.elsevier.com/content/search/scopus?query=af-id%28110003863%29",,"AN","externalN"
8409976700,"Bonchi F.","Bonchi","Francesco","M",60073287,5557,4185,204,176,1,126,138,"1999-2020",38,"Viale S. Severo 65","Institute for Scientific Interchange Foundation",,,91,"Turin","Italy","2/2/2008",1363,"http://www.isi.it/","isi.it","ngov",10133,"https://api.elsevier.com/content/search/scopus?query=af-id%2860073287%29",,"TO","externalN"
57188552837,"Bonifaz E.","Bonifaz","Edison Fernando","M",60108604,0,0,3,1,1,1,1,"2016-2016",0,"km. 1 1/2 vía Guano, Avenida Antonio Jose de Sucre","Universidad Nacional de Chimborazo",,,298,"Riobamba","Ecuador","3/5/2017",330,"http://www.unach.edu.ec/",,"univ",,"https://api.elsevier.com/content/search/scopus?query=af-id%2860108604%29","Nacional de Chimborazo, Universidad",,"national"
22978495700,"Bonifaz E.","Bonifaz","Edison A.","M",60072059,124,115,4,9,1,1,2,"2000-2019",5,"Diego de Robles y Via Interoceanica","Universidad San Francisco de Quito",110210534,"Department of Mechanical Engineering",0,"Quito","Ecuador","8/5/2011",0,"http://www.usfq.edu.ec/","usfq.edu.ec",,,"https://api.elsevier.com/content/search/scopus?query=af-id%28110210534%29","Department of Mechanical Engineering",,"national"
57201590679,"Bonilla M.","Bonilla","Marco","M",60104598,3,2,4,2,2,2,2,"2018-2018",1,"Av General Ruminahui s / n,","Universidad de las Fuerzas Armadas ESPE",114593028,"Department of Computer Science",0,"Sangolqui","Ecuador","28/8/2014",0,"http://www.espe.edu.ec/",,,,"https://api.elsevier.com/content/search/scopus?query=af-id%28114593028%29","Department of Computer Science",,"national"
57197990664,"Bonilla R.","Bonilla","Rafael I.","M",60072061,101,101,15,9,3,5,5,"2005-2019",4,"Malecon 100 y Loja","Escuela Superior Politecnica del Litoral Ecuador",,,1054,"Guayaquil","Ecuador","2/2/2008",1618,"http://www.espol.edu.ec/","espol.edu.ec","resi",,"https://api.elsevier.com/content/search/scopus?query=af-id%2860072061%29","Escuela Superior Politecnica del Litoral Ecuador","Guayas","national"
57203223515,"Bonilla V.","Bonilla","Vladimir","M",60108339,3,3,7,3,3,3,3,"2018-2018",1,"Calle Rumipamba s / ny Bourgeois","Universidad UTE",120738615,"Ingenieriá Mecatrónica",0,"Quito","Ecuador","30/5/2018",0,"https://www.ute.edu.ec/",,,,"https://api.elsevier.com/content/search/scopus?query=af-id%28120738615%29","Ingenieriá Mecatrónica",,"national"
57118251400,"Borck-Vintimilla E.","Borck-Vintimilla","Estefanía","F",60108706,4,3,13,3,3,3,3,"2015-2017",2,"Av. 24 de Mayo 7-77 and Hernán Malo","Universidad del Azuay",118657034,"Escuela de Psicología Clínica",0,"Cuenca","Ecuador","24/6/2017",0,"http://www.uazuay.edu.ec/?language=en",,,,"https://api.elsevier.com/content/search/scopus?query=af-id%28118657034%29","Escuela de Psicología Clínica",,"national"
7005024634,"Borenstein D.","Borenstein","Denis","M",60006726,2082,1836,49,61,4,27,29,"1998-2019",18,"Avenida Paulo Gama 110 - Reitoria","Universidade Federal do Rio Grande do Sul",,,22963,"Porto Alegre","Brazil","2/2/2008",64133,"http://www.ufrgs.br","ufrgs.br","univ","90040-060","https://api.elsevier.com/content/search/scopus?query=af-id%2860006726%29","Federal University of Rio Grande do Sul","RS","external"
7005767887,"Borges F.","Borges","Fernanda","F",60007249,8689,6474,430,302,1,10,11,"1989-2020",49,"Square Gomes Teixeira","Universidade do Porto",115256977,"CIQUP/Department of Chemistry and Biochemistry",0,"Porto","Portugal","27/5/2015",0,"https://sigarra.up.pt/up/en/WEB_PAGE.INICIAL","sigarra.up.pt",,"4099-002","https://api.elsevier.com/content/search/scopus?query=af-id%28115256977%29",,"Porto","externalN"
25638513000,"Borgia A.","Borgia","Antonio","M",60020261,307,232,54,37,1,23,24,"2008-2019",11,"Arcavacata di Rende","Università della Calabria",,,3719,"Cosenza","Italy","2/2/2008",28267,"http://www.unical.it","unical.it","univ",87036,"https://api.elsevier.com/content/search/scopus?query=af-id%2860020261%29","Calabria, University of","CS","externalN"
57201683179,"Boris B.","Barzallo","Boris","M",60105693,3,3,4,1,1,1,1,"2018-2018",1,"Calle Vieja 12-30 y Elia Liut","Universidad Politécnica Salesiana, Cuenca",120563007,"Telecomunications Research Group",0,"Cuenca","Ecuador","26/4/2018",0,"https://www.ups.edu.ec/en","ups.edu.ec",,"010105","https://api.elsevier.com/content/search/scopus?query=af-id%28120563007%29","Telecomunications Research Group","Azuay","national"
57203013878,"Borja E.","Borja","Edgar F.","M",60104598,0,0,3,1,1,1,1,"2018-2018",0,"Av General Ruminahui s / n,","Universidad de las Fuerzas Armadas ESPE",,,1490,"Sangolqui","Ecuador","28/2/2014",1654,"http://www.espe.edu.ec/",,"univ",,"https://api.elsevier.com/content/search/scopus?query=af-id%2860104598%29","Escuela Politécnica del Ejército",,"national"
57207908356,"Borja G.","Borja","Gabriel","M",115757544,0,0,9,1,1,1,1,"2018-2018",0,"Av. Emperador Carlos V Oe5-61 y Av. de la Prensa","Instituto Espacial Ecuatoriano",122278291,"Dirección de Desarrollo Tecnológico e Innovación",0,"Quito","Ecuador","26/3/2019",0,,,,170413,"https://api.elsevier.com/content/search/scopus?query=af-id%28122278291%29","Dirección de Desarrollo Tecnológico e Innovación",,"nationalN"
57201689084,"Borja T.","Borja","Thomas","M",60072054,0,0,5,1,1,1,1,"2018-2018",0,"Campus Politecnico Ruben Orellana / Ladron de Guevara E11-253, ","Escuela Politécnica Nacional",123014259,"Ladrón de Guevara E11-253",0,"Quito","Ecuador","26/8/2019",0,"https://www.epn.edu.ec/","epn.edu.ec",,170517,"https://api.elsevier.com/content/search/scopus?query=af-id%28123014259%29","Ladrón de Guevara E11-253","Ecuador","national"
57193070969,"Borja W.","Borja","Willian P.","M",60072064,18,13,14,4,4,4,4,"2016-2017",3,"San Cayetano Alto","Universidad Tecnica Particular de Loja",118861269,"Sistemas Informáticos y Computación",0,"Loja","Ecuador","22/7/2017",0,"http://www.utpl.edu.ec/","utpl.edu.ec",,,"https://api.elsevier.com/content/search/scopus?query=af-id%28118861269%29","Sistemas Informáticos y Computación",,"national"
57194568264,"Borja-Borja L.","Borja-Borja","Luis Felipe","M",60072038,0,0,2,2,2,2,2,"2017-2018",0,"Ciudadela Universitaria. Avenue America","Universidad Central del Ecuador",105770462,"Facultad de Ciencias Químicas",0,"Quito","Ecuador","10/6/2008",0,"http://www.uce.edu.ec/","uce.edu.ec",,170129,"https://api.elsevier.com/content/search/scopus?query=af-id%28105770462%29","Facultad de Ciencias Químicas",,"national"
6506613312,"Borndörfer R.","Borndörfer","Ralf",,60032824,522,445,64,62,1,21,24,"1998-2019",12,"Takustrasse 7","Zuse Institute Berlin",,,329,"Berlin","Germany","2/2/2008",1756,"http://www.zib.de","zib.de","resi",14195,"https://api.elsevier.com/content/search/scopus?query=af-id%2860032824%29","Zuse Institute Berlin","Berlin","externalN"
57019162600,"Borunda M.","Borunda","Monica","F",117400585,152,149,24,16,1,6,9,"2015-2019",5,"Reforma 113, Col. Palmira","Instituto Nacional de Electricidad y Energías Limpias",,,72,"Cuernavaca","Mexico","2/10/2016",83,,,,62490,"https://api.elsevier.com/content/search/scopus?query=af-id%28117400585%29","Instituto Nacional de Electricidad y Energías Limpias","MOR","externalN"
7102173056,"Bosch T.","Bosch","Thierry M.","M",60102124,3037,1660,126,129,1,18,19,"1991-2019",25,"41 Allées Jules Guesde","Université de Toulouse",,,11349,"Toulouse","France","16/7/2009",41354,"http://www.univ-toulouse.fr/",,"univ",31013,"https://api.elsevier.com/content/search/scopus?query=af-id%2860102124%29","Université de Toulouse",,"externalN"
25723019000,"Bosnić I.","Bosnić","Ivana","F",60008408,429,399,33,28,1,20,26,"2007-2019",7,"Trg Republike Hrvatske 14","University of Zagreb",,,6213,"Zagreb","Croatia","2/2/2008",25483,"http://www.unizg.hr/homepage/","unizg.hr","univ",10000,"https://api.elsevier.com/content/search/scopus?query=af-id%2860008408%29","Zagreb, University of",,"externalN"
7004676938,"Bosnjak A.","Bosnjak","Antonio","M",60024696,70,68,44,34,1,23,23,"1993-2019",5,,"Universidad de Carabobo",104246129,"Centro de Procesamiento de Imágenes",0,"Valencia","Venezuela","2/2/2008",0,"http://www.uc.edu.ve/","uc.edu.ve",,,"https://api.elsevier.com/content/search/scopus?query=af-id%28104246129%29",,"Carabobo","externalN"
57193610521,"Bosquez C.","Bosquez","Carlos","M",60105693,5,5,13,5,5,5,5,"2017-2018",1,"Calle Vieja 12-30 y Elia Liut","Universidad Politécnica Salesiana, Cuenca",117878340,"GISTEL (Research Group Telecommunication Systems)",0,"Cuenca","Ecuador","2/1/2017",0,"https://www.ups.edu.ec/en","ups.edu.ec",,"010105","https://api.elsevier.com/content/search/scopus?query=af-id%28117878340%29","GISTEL (Research Group Telecommunication Systems)","Azuay","national"
57192591442,"Bosquez V.","Bosquez","Victor A.","M",60110753,0,0,1,1,1,1,1,"2016-2016",0,"""Alpachaca"" Ernesto Che Guevara Avenue and Gabriel Secaira Avenue","Universidad Estatal de Bolivar",120441419,"Facultad de Ciencias de la Educación",0,"Guaranda","Ecuador","29/3/2018",0,"http://www.ueb.edu.ec/sitio/","ueb.edu.ec",,,"https://api.elsevier.com/content/search/scopus?query=af-id%28120441419%29","Facultad de Ciencias de la Educación","Bolívar","national"
57203283382,"Bossano R.","Bossano","Roberto","M",60104598,0,0,4,1,1,1,1,"2018-2018",0,"Av General Ruminahui s / n,","Universidad de las Fuerzas Armadas ESPE",,,1490,"Sangolqui","Ecuador","28/2/2014",1654,"http://www.espe.edu.ec/",,"univ",,"https://api.elsevier.com/content/search/scopus?query=af-id%2860104598%29","Escuela Politécnica del Ejército",,"national"
55346976800,"Bosse T.","Bosse","Torsten Falko",,60029507,27,24,8,11,1,3,4,"2010-2019",3,"Fürstengraben 1","Friedrich Schiller Universität Jena",116243852,"Department for Advanced Computing",0,"Jena","Germany","24/1/2016",0,"http://www.uni-jena.de","uni-jena.de",,7743,"https://api.elsevier.com/content/search/scopus?query=af-id%28116243852%29",,"Thuringen","externalN"
57196175550,"Botella P.","Botella","Pablo","M",60068624,2476,1580,91,68,2,2,2,"1999-2019",31,"Avenida de los Naranjos","CSIC-UPV - Instituto de Tecnología Química (ITQ)",,,212,"Valencia","Spain","2/2/2008",783,"http://itq.webs.upv.es/","itq.webs.upv.es","resi",46022,"https://api.elsevier.com/content/search/scopus?query=af-id%2860068624%29","CSIC - Instituto de Tecnología Química","Valencia","externalN"
57196152677,"Botto-Tobar M.","Botto-Tobar","Miguel","M",60032882,6,5,58,27,5,6,26,"2014-2020",2,"P.O. 513","Technische Universiteit Eindhoven",113720248,"Department of Mathematics and Computer Science",0,"Eindhoven","Netherlands","17/7/2013",0,"http://www.tue.nl/en/","w3.tue.nl",,5600,"https://api.elsevier.com/content/search/scopus?query=af-id%28113720248%29","Department of Mathematics and Computer Science",,"nationalP"
56584400000,"Bouhaben M.","Bouhaben","Miguel Alfonso","M",60072061,0,0,0,3,1,1,1,"2014-2018",0,"Malecon 100 y Loja","Escuela Superior Politecnica del Litoral Ecuador",,,1054,"Guayaquil","Ecuador","2/2/2008",1618,"http://www.espol.edu.ec/","espol.edu.ec","resi",,"https://api.elsevier.com/content/search/scopus?query=af-id%2860072061%29","Escuela Superior Politecnica del Litoral Ecuador","Guayas","national"
14419644400,"Bourdoncle A.","Bourdoncle","Anne",,60102125,1195,1060,139,28,1,2,2,"2003-2018",15,"166, Cours de l'Argonne","Université de Bordeaux",,,12641,"Bordeaux","France","16/7/2009",49313,"http://www.u-bordeaux.com/","u-bordeaux.com","univ",33000,"https://api.elsevier.com/content/search/scopus?query=af-id%2860102125%29","Bordeaux, University of","Nouvelle-Aquitaine","externalN"
57196238001,"Boza E.","Boza","Edwin F.","M",60072061,7,6,19,9,6,6,10,"2017-2019",2,"Malecon 100 y Loja","Escuela Superior Politecnica del Litoral Ecuador",,,1054,"Guayaquil","Ecuador","2/2/2008",1618,"http://www.espol.edu.ec/","espol.edu.ec","resi",,"https://api.elsevier.com/content/search/scopus?query=af-id%2860072061%29","Escuela Superior Politecnica del Litoral Ecuador","Guayas","national"
56046511200,"Bracamonte M.","Bracamonte","Mireya","F",60031924,5,4,6,8,3,3,3,"2013-2018",1,,"Universidad Centroccidental Lisandro Alvarado",104621825,"Department of Mathematics",0,"Barquisimeto","Venezuela","2/2/2008",0,"http://www.ucla.edu.ve/","ucla.edu.ve",,,"https://api.elsevier.com/content/search/scopus?query=af-id%28104621825%29","Department of Mathematics","Lara","nationalP"
55879025200,"Braeken A.","Braeken","An",,60026810,855,759,118,118,3,84,100,"2003-2019",14,"Pleinlaan 2","Vrije Universiteit Brussel",122683339,"Department of Engineering Technology (INDI)",0,"Brussels","Belgium","14/6/2019",0,"www.vub.be","vub.ac.be",,1050,"https://api.elsevier.com/content/search/scopus?query=af-id%28122683339%29",,"BRU","externalN"
57189041832,"Bravo B.","Bravo","Byron A.","M",60105693,1,1,6,1,1,1,1,"2016-2016",1,"Calle Vieja 12-30 y Elia Liut","Universidad Politécnica Salesiana, Cuenca",,,727,"Cuenca","Ecuador","10/11/2015",829,"https://www.ups.edu.ec/en","ups.edu.ec","univ","010105","https://api.elsevier.com/content/search/scopus?query=af-id%2860105693%29","Politécnica Salesiana, Cuenca, Universidad","Azuay","national"
57193608745,"Bravo G.","Bravo","Gustavo Cedeño","M",60104598,2,2,3,3,3,3,3,"2017-2017",1,"Av General Ruminahui s / n,","Universidad de las Fuerzas Armadas ESPE",114210543,"Departamento de Ciencias de la Computación",0,"Sangolqui","Ecuador","28/2/2014",0,"http://www.espe.edu.ec/",,,,"https://api.elsevier.com/content/search/scopus?query=af-id%28114210543%29","Departamento de Ciencias de la Computación",,"national"
57192645344,"Bravo M.","Bravo","Marco","M",60105693,26,20,12,9,7,7,7,"2016-2019",3,"Calle Vieja 12-30 y Elia Liut","Universidad Politécnica Salesiana, Cuenca",120563012,"Telecommunications Research Group",0,"Cuenca","Ecuador","26/4/2018",0,"https://www.ups.edu.ec/en","ups.edu.ec",,"010105","https://api.elsevier.com/content/search/scopus?query=af-id%28120563012%29","Telecommunications Research Group","Azuay","national"
57201665565,"Bravo S.","Bravo","Silvia","F",60109986,4,4,2,7,3,3,6,"2017-2019",1,"Av. Simón Rodríguez s / n Barrio El Ejido Sector San Felipe","Universidad Técnica de Cotopaxi",120821963,"Faculty of Engineering and Applied Sciences",0,"Latacunga","Ecuador","16/6/2018",0,"http://www.utc.edu.ec/","utc.edu.ec",,"050150","https://api.elsevier.com/content/search/scopus?query=af-id%28120821963%29","Faculty of Engineering and Applied Sciences","Cotopaxi Province","national"
57195947554,"Bravo X.","Bravo","Xavier","M",60104598,0,0,5,1,1,1,1,"2017-2017",0,"Av General Ruminahui s / n,","Universidad de las Fuerzas Armadas ESPE",114477179,"Departamento de Ciencias de la Energía y Mecánica",0,"Sangolqui","Ecuador","5/7/2014",0,"http://www.espe.edu.ec/",,,,"https://api.elsevier.com/content/search/scopus?query=af-id%28114477179%29","Departamento de Ciencias de la Energía y Mecánica",,"national"
57202206340,"Bravo Y.","Bravo","Yadira","F",60072054,3,2,4,2,1,1,1,"2018-2018",1,"Campus Politecnico Ruben Orellana / Ladron de Guevara E11-253, ","Escuela Politécnica Nacional",,,1031,"Quito","Ecuador","2/2/2008",1861,"https://www.epn.edu.ec/","epn.edu.ec","univ",170517,"https://api.elsevier.com/content/search/scopus?query=af-id%2860072054%29","Escuela Politecnica Nacional, Ecuador","Ecuador","national"
57193384202,"Bravo-Montenegro M.","Bravo-Montenegro","M. J.",,111166198,0,0,7,1,1,1,1,"2017-2017",0,"San Juan de","Universidad Mariana",,,24,"Pasto Narino","Colombia","31/7/2011",43,,,,,"https://api.elsevier.com/content/search/scopus?query=af-id%28111166198%29","Mariana, Universidad",,"externalN"
57189300466,"Bravo-Quezada O.","Bravo-Quezada","Omar Gustavo","M",60105693,8,8,24,6,4,5,6,"2015-2019",2,"Calle Vieja 12-30 y Elia Liut","Universidad Politécnica Salesiana, Cuenca",122527684,"Research Group in Cloud Computing",0,"Cuenca","Ecuador","17/5/2019",0,"https://www.ups.edu.ec/en","ups.edu.ec",,"010105","https://api.elsevier.com/content/search/scopus?query=af-id%28122527684%29","Research Group in Cloud Computing","Azuay","national"
55134466800,"Bravo-Torres J.","Bravo-Torres","Jack Fernando","M",60105693,114,79,72,63,44,45,54,"2012-2019",5,"Calle Vieja 12-30 y Elia Liut","Universidad Politécnica Salesiana, Cuenca",,,727,"Cuenca","Ecuador","10/11/2015",829,"https://www.ups.edu.ec/en","ups.edu.ec","univ","010105","https://api.elsevier.com/content/search/scopus?query=af-id%2860105693%29","Politécnica Salesiana, Cuenca, Universidad","Azuay","national"
57200209561,"Bravo-Torres W.","Bravo-Torres","Wilson D.","M",60072035,2,2,7,3,2,2,3,"2017-2019",1,"Av. 12 de Abril s/n Ciudadela Universitaria","University of Cuenca",119706615,"Facultad de Odontología",0,"Cuenca","Ecuador","4/11/2017",0,"http://rai.ucuenca.edu.ec/","rai.ucuenca.edu.ec",,,"https://api.elsevier.com/content/search/scopus?query=af-id%28119706615%29","Facultad de Odontología",,"national"
7004456235,"Brecht T.","Brecht","Tim B.","M",60014171,848,756,94,60,1,53,55,"1984-2019",16,"200 University Avenue West","University of Waterloo",,,18115,"Waterloo","Canada","2/2/2008",111698,"http://www.uwaterloo.ca","uwaterloo.ca","univ","N2L 3G1","https://api.elsevier.com/content/search/scopus?query=af-id%2860014171%29","Waterloo, University of","ON","externalN"
57204708491,"Briceño Buele J.","Briceño Buele","Jimmy Gustavo","M",60072064,0,0,2,1,1,1,1,"2018-2018",0,"San Cayetano Alto","Universidad Tecnica Particular de Loja",,,983,"Loja","Ecuador","2/2/2008",1450,"http://www.utpl.edu.ec/","utpl.edu.ec","univ",,"https://api.elsevier.com/content/search/scopus?query=af-id%2860072064%29","Tecnica Particular de Loja, Universidad",,"national"
57192235572,"Briones J.","Briones","Juan Carlos","M",60072035,9,7,10,5,1,1,1,"2016-2019",2,"Av. 12 de Abril s/n Ciudadela Universitaria","University of Cuenca",120807397,"Architecture Faculty",0,"Cuenca","Ecuador","12/6/2018",0,"http://rai.ucuenca.edu.ec/","rai.ucuenca.edu.ec",,,"https://api.elsevier.com/content/search/scopus?query=af-id%28120807397%29","Architecture Faculty",,"national"
55933239900,"Briones J.","Briones","Jose Maria","M",60072061,1,1,2,1,1,1,1,"2013-2013",1,"Malecon 100 y Loja","Escuela Superior Politecnica del Litoral Ecuador",105175004,"Facultad de Ingeniería en Electricidad y Computación",0,"Guayaquil","Ecuador","2/2/2008",0,"http://www.espol.edu.ec/","espol.edu.ec",,,"https://api.elsevier.com/content/search/scopus?query=af-id%28105175004%29","Facultad de Ingeniería en Electricidad y Computación","Guayas","national"
57196248175,"Brito G.","Brito","Geovanni","M",60106645,3,3,12,4,3,3,4,"2017-2019",1,,"Universidad Técnica de Ambato",,,655,"Ambato","Ecuador","6/7/2016",587,"http://www.uta.edu.ec/v2.0/",,"univ",,"https://api.elsevier.com/content/search/scopus?query=af-id%2860106645%29","Técnica de Ambato, Universidad",,"national"
57204779080,"Brito J.","Brito","Jorge","M",60072061,0,0,6,2,1,1,2,"2018-2019",0,"Malecon 100 y Loja","Escuela Superior Politecnica del Litoral Ecuador",116581128,"Campus Gustavo Galindo Km 30.5 Vía Perimetral",0,"Guayaquil","Ecuador","7/5/2016",0,"http://www.espol.edu.ec/","espol.edu.ec",,,"https://api.elsevier.com/content/search/scopus?query=af-id%28116581128%29","Campus Gustavo Galindo Km 30.5 Vía Perimetral","Guayas","nationalW"
57203207065,"Brito J.","Brito","Juan Fernando Borja","M",60072035,0,0,2,1,1,1,1,"2018-2018",0,"Av. 12 de Abril s/n Ciudadela Universitaria","University of Cuenca",107121392,"Faculty of Engineering",0,"Cuenca","Ecuador","2/7/2009",0,"http://rai.ucuenca.edu.ec/","rai.ucuenca.edu.ec",,,"https://api.elsevier.com/content/search/scopus?query=af-id%28107121392%29","Faculty of Engineering",,"national"
57192673515,"Brockmann F.","Brockmann","Falk",,60014264,8,8,18,4,1,4,4,"2016-2018",2,"Universitätsstrasse 2","Universität Duisburg-Essen",,,11563,"Essen","Germany","2/2/2008",46065,"http://www.uni-duisburg-essen.de","uni-duisburg-essen.de","univ",45141,"https://api.elsevier.com/content/search/scopus?query=af-id%2860014264%29","Duisburg-Essen, University of","Nordrhein-Westfalen","externalN"
24767817800,"Bronselaer A.","Bronselaer","Antoon J.",,60033316,497,364,83,73,3,61,63,"2007-2019",12,"Campus Ufo, Rectorate, Sint-Pietersnieuwstraat 25","Universiteit Gent",104692575,"Department of Telecommunications and Information Processing",0,"Ghent","Belgium","2/2/2008",0,"https://www.ugent.be/en","ugent.be",,9000,"https://api.elsevier.com/content/search/scopus?query=af-id%28104692575%29","Department of Telecommunications and Information Processing","VOV","externalN"
6602815446,"Bruckman A.","Bruckman","Amy S.",,60019647,3319,2818,169,120,1,90,100,"1994-2019",27,"North Ave NW","Georgia Institute of Technology",112589037,"College of Computing",0,"Atlanta","United States","7/2/2012",0,"http://www.gatech.edu/","gatech.edu",,"30332-0001","https://api.elsevier.com/content/search/scopus?query=af-id%28112589037%29",,"GA","externalN"
