"id_paper","YEAR","citedby_count","doctype","source_id","author_id","gender","orden","affil_id","affiliation_name","country_affil","affil_author_count","affil_document_count","org_type"
"2-s2.0-85060683045",2018,0,"Conference Paper","s21100896623","9-s2.0-57201500066","M",2,"9-u2.0-60072054","Escuela Politécnica Nacional","Ecuador",1031,1861,"univ"
"2-s2.0-85060680481",2018,3,"Conference Paper","s21100896623","9-s2.0-57206143330","M",1,"9-u2.0-60072054","Escuela Politécnica Nacional","Ecuador",1031,1861,"univ"
"2-s2.0-85060680481",2018,3,"Conference Paper","s21100896623","9-s2.0-57205598273","M",2,"9-u2.0-60072054","Escuela Politécnica Nacional","Ecuador",1031,1861,"univ"
"2-s2.0-85060673077",2018,0,"Conference Paper","s21100896623","9-s2.0-57205600893","F",1,"9-u2.0-60072054","Escuela Politécnica Nacional","Ecuador",1031,1861,"univ"
"2-s2.0-85060673077",2018,0,"Conference Paper","s21100896623","9-s2.0-57205595591","M",2,"9-u2.0-60072054","Escuela Politécnica Nacional","Ecuador",1031,1861,"univ"
"2-s2.0-85060738872",2018,0,"Conference Paper","s21100896623","9-s2.0-57201854954","M",1,"9-u2.0-60072059","Universidad San Francisco de Quito","Ecuador",695,2386,"univ"
"2-s2.0-85060738872",2018,0,"Conference Paper","s21100896623","9-s2.0-57189659787","M",2,"9-u2.0-60072059","Universidad San Francisco de Quito","Ecuador",695,2386,"univ"
"2-s2.0-85060673029",2018,1,"Conference Paper","s21100896623","9-s2.0-7006485516","M",1,"9-u2.0-60072059","Universidad San Francisco de Quito","Ecuador",695,2386,"univ"
"2-s2.0-85060715846",2018,0,"Conference Paper","s21100896623","9-s2.0-57205602460","M",1,"9-u2.0-122043530","Instituto Superior","Ecuador",2,1,NULL
"2-s2.0-85060715846",2018,0,"Conference Paper","s21100896623","9-s2.0-57205602697","M",2,"9-u2.0-60109555","Universidad Católica de Cuenca","Ecuador",271,228,"univ"
"2-s2.0-85060677176",2018,0,"Conference Paper","s21100896623","9-s2.0-57201683423","F",1,"9-u2.0-60105797","Universidad Politécnica Salesiana, Quito","Ecuador",160,203,"univ"
"2-s2.0-85060677176",2018,0,"Conference Paper","s21100896623","9-s2.0-55907344200","M",2,"9-u2.0-60105797","Universidad Politécnica Salesiana, Quito","Ecuador",160,203,"univ"
"2-s2.0-85060675477",2018,0,"Conference Paper","s21100896623","9-s2.0-57205602060","M",1,"9-u2.0-60108706","Universidad del Azuay","Ecuador",216,240,"univ"
"2-s2.0-85060675477",2018,0,"Conference Paper","s21100896623","9-s2.0-57205602092","NA",2,"9-u2.0-60023383","Universidad de Santiago de Chile","Chile",3586,11032,"univ"
"2-s2.0-85060671953",2018,1,"Conference Paper","s21100896623","9-s2.0-57205595428","M",1,"9-u2.0-119562665","Tivo.ec","Ecuador",4,6,NULL
"2-s2.0-85060671953",2018,1,"Conference Paper","s21100896623","9-s2.0-57205595428","M",1,"9-u2.0-60108706","Universidad del Azuay","Ecuador",216,240,"univ"
"2-s2.0-85060713924",2018,0,"Conference Paper","s21100896623","9-s2.0-57205598638","M",1,"9-u2.0-60105012","Yachay Tech","Ecuador",184,444,"univ"
"2-s2.0-85060713924",2018,0,"Conference Paper","s21100896623","9-s2.0-57205597120","M",2,"9-u2.0-60105012","Yachay Tech","Ecuador",184,444,"univ"
"2-s2.0-85060677683",2018,0,"Conference Paper","s21100896623","9-s2.0-57205597593","F",1,"9-u2.0-60105012","Yachay Tech","Ecuador",184,444,"univ"
"2-s2.0-85060677683",2018,0,"Conference Paper","s21100896623","9-s2.0-57205595951","NA",2,"9-u2.0-60105012","Yachay Tech","Ecuador",184,444,"univ"
"2-s2.0-85060675933",2018,0,"Conference Paper","s21100896623","9-s2.0-57206336059","M",1,"9-u2.0-60106645","Universidad Técnica de Ambato","Ecuador",655,587,"univ"
"2-s2.0-85060675933",2018,0,"Conference Paper","s21100896623","9-s2.0-57196248175","M",2,"9-u2.0-60106645","Universidad Técnica de Ambato","Ecuador",655,587,"univ"
"2-s2.0-85060708918",2018,1,"Conference Paper","s21100896623","9-s2.0-6506582516","M",1,"9-u2.0-60104441","Universidad de las Americas - Ecuador","Ecuador",387,662,"univ"
"2-s2.0-85060708918",2018,1,"Conference Paper","s21100896623","9-s2.0-57205485838","M",2,"9-u2.0-120980630","Ecole Normale Supérieure","France",3,8,NULL
"2-s2.0-85060711823",2018,0,"Conference Paper","s21100896623","9-s2.0-57117430800","M",1,"9-u2.0-60026438","Universidad Simón Bolívar","Venezuela",3245,9895,"univ"
"2-s2.0-85060711823",2018,0,"Conference Paper","s21100896623","9-s2.0-55369552500","F",2,"9-u2.0-60026438","Universidad Simón Bolívar","Venezuela",3245,9895,"univ"
"2-s2.0-85060732750",2018,0,"Conference Paper","s21100896623","9-s2.0-28267792700","M",1,"9-u2.0-60072061","Escuela Superior Politecnica del Litoral Ecuador","Ecuador",1054,1618,"resi"
"2-s2.0-85060732750",2018,0,"Conference Paper","s21100896623","9-s2.0-57205595436","M",2,"9-u2.0-122042768","Hospital Teodoro Maldonado C. (IESS)","Ecuador",2,1,NULL
"2-s2.0-85060699698",2018,0,"Conference Paper","s21100896623","9-s2.0-57201133241","M",1,"9-u2.0-60072061","Escuela Superior Politecnica del Litoral Ecuador","Ecuador",1054,1618,"resi"
"2-s2.0-85060699698",2018,0,"Conference Paper","s21100896623","9-s2.0-57193225079","M",2,"9-u2.0-60072061","Escuela Superior Politecnica del Litoral Ecuador","Ecuador",1054,1618,"resi"
"2-s2.0-85060692263",2018,0,"Conference Paper","s21100896623","9-s2.0-57191481718","M",1,"9-u2.0-60072061","Escuela Superior Politecnica del Litoral Ecuador","Ecuador",1054,1618,"resi"
"2-s2.0-85060692263",2018,0,"Conference Paper","s21100896623","9-s2.0-57201686236","M",2,"9-u2.0-60072061","Escuela Superior Politecnica del Litoral Ecuador","Ecuador",1054,1618,"resi"
"2-s2.0-85060717245",2018,0,"Conference Paper","s21100896623","9-s2.0-57205603460","F",1,"9-u2.0-60072054","Escuela Politécnica Nacional","Ecuador",1031,1861,"univ"
"2-s2.0-85060717245",2018,0,"Conference Paper","s21100896623","9-s2.0-57195621574","M",2,"9-u2.0-60072054","Escuela Politécnica Nacional","Ecuador",1031,1861,"univ"
"2-s2.0-85060716357",2018,0,"Conference Paper","s21100896623","9-s2.0-57205604782","M",1,"9-u2.0-60072054","Escuela Politécnica Nacional","Ecuador",1031,1861,"univ"
"2-s2.0-85060716357",2018,0,"Conference Paper","s21100896623","9-s2.0-57118079200","F",2,"9-u2.0-112857177","Bionics Institute","Australia",27,100,NULL
"2-s2.0-85060701403",2018,0,"Conference Paper","s21100896623","9-s2.0-57205600389","M",1,"9-u2.0-60072054","Escuela Politécnica Nacional","Ecuador",1031,1861,"univ"
"2-s2.0-85060701403",2018,0,"Conference Paper","s21100896623","9-s2.0-56366581300","M",2,"9-u2.0-60000145","Université libre de Bruxelles (ULB)","Belgium",10662,53155,"univ"
"2-s2.0-85060696419",2018,0,"Conference Paper","s21100896623","9-s2.0-57205604208","M",1,"9-u2.0-60072054","Escuela Politécnica Nacional","Ecuador",1031,1861,"univ"
"2-s2.0-85060696419",2018,0,"Conference Paper","s21100896623","9-s2.0-55490734000","M",2,"9-u2.0-60004923","North Carolina State University","United States",25440,134637,"univ"
"2-s2.0-85060693177",2018,0,"Conference Paper","s21100896623","9-s2.0-57205597191","F",1,"9-u2.0-60072054","Escuela Politécnica Nacional","Ecuador",1031,1861,"univ"
"2-s2.0-85060693177",2018,0,"Conference Paper","s21100896623","9-s2.0-57205596681","F",2,"9-u2.0-60072054","Escuela Politécnica Nacional","Ecuador",1031,1861,"univ"
"2-s2.0-85060700079",2018,1,"Conference Paper","s21100896623","9-s2.0-57197005001","M",1,"9-u2.0-60107287","Universidad Técnica del Norte","Ecuador",401,272,"univ"
"2-s2.0-85060700079",2018,1,"Conference Paper","s21100896623","9-s2.0-57197005001","M",1,"9-u2.0-60001197","Universidad Central de Venezuela","Venezuela",4382,8905,"univ"
"2-s2.0-85060700079",2018,1,"Conference Paper","s21100896623","9-s2.0-56888429100","M",2,"9-u2.0-60107287","Universidad Técnica del Norte","Ecuador",401,272,"univ"
"2-s2.0-85060708638",2018,0,"Conference Paper","s21100896623","9-s2.0-56401765000","M",1,"9-u2.0-60072059","Universidad San Francisco de Quito","Ecuador",695,2386,"univ"
"2-s2.0-85060708638",2018,0,"Conference Paper","s21100896623","9-s2.0-36045958600","M",2,"9-u2.0-60013959","University of Florida","United States",43143,237661,"univ"
"2-s2.0-85060705650",2018,2,"Conference Paper","s21100896623","9-s2.0-56818703100","F",1,"9-u2.0-60110777","Universidad Tecnológica Indoamérica","Ecuador",96,260,"univ"
"2-s2.0-85060705650",2018,2,"Conference Paper","s21100896623","9-s2.0-57210763752","NA",2,"9-u2.0-60005147","SASTRA Deemed University","India",5075,9521,"univ"
"2-s2.0-85060674909",2018,0,"Conference Paper","s21100896623","9-s2.0-56778075800","M",1,"9-u2.0-60105012","Yachay Tech","Ecuador",184,444,"univ"
"2-s2.0-85060674909",2018,0,"Conference Paper","s21100896623","9-s2.0-57205599628","M",2,"9-u2.0-60105012","Yachay Tech","Ecuador",184,444,"univ"
"2-s2.0-85060730727",2018,0,"Conference Paper","s21100896623","9-s2.0-7101786523","M",1,"9-u2.0-60002439","Universidad De Los Andes, Merida","Venezuela",3173,7409,"univ"
"2-s2.0-85060730727",2018,0,"Conference Paper","s21100896623","9-s2.0-57205596238","F",2,"9-u2.0-120560718","Centro Gerontológico Diurno","Ecuador",2,2,NULL
"2-s2.0-85060722493",2018,2,"Conference Paper","s21100896623","9-s2.0-57203004481","M",1,"9-u2.0-60001890","Universidade Federal do Para","Brazil",8156,14186,"univ"
"2-s2.0-85060722493",2018,2,"Conference Paper","s21100896623","9-s2.0-57203004481","M",1,"9-u2.0-60072061","Escuela Superior Politecnica del Litoral Ecuador","Ecuador",1054,1618,"resi"
"2-s2.0-85060722493",2018,2,"Conference Paper","s21100896623","9-s2.0-57194770647","M",2,"9-u2.0-60072061","Escuela Superior Politecnica del Litoral Ecuador","Ecuador",1054,1618,"resi"
"2-s2.0-85060722336",2018,0,"Conference Paper","s21100896623","9-s2.0-55803843500","M",1,"9-u2.0-60072061","Escuela Superior Politecnica del Litoral Ecuador","Ecuador",1054,1618,"resi"
"2-s2.0-85060722336",2018,0,"Conference Paper","s21100896623","9-s2.0-57205598167","NA",2,"9-u2.0-60026438","Universidad Simón Bolívar","Venezuela",3245,9895,"univ"
"2-s2.0-85060702930",2018,3,"Conference Paper","s21100896623","9-s2.0-57192678428","F",1,"9-u2.0-60104441","Universidad de las Americas - Ecuador","Ecuador",387,662,"univ"
"2-s2.0-85060702930",2018,3,"Conference Paper","s21100896623","9-s2.0-6506582516","M",2,"9-u2.0-60104441","Universidad de las Americas - Ecuador","Ecuador",387,662,"univ"
"2-s2.0-85060704976",2018,0,"Conference Paper","s21100896623","9-s2.0-57192640451","M",1,"9-u2.0-60072061","Escuela Superior Politecnica del Litoral Ecuador","Ecuador",1054,1618,"resi"
"2-s2.0-85060704976",2018,0,"Conference Paper","s21100896623","9-s2.0-57205540969","M",2,"9-u2.0-60072061","Escuela Superior Politecnica del Litoral Ecuador","Ecuador",1054,1618,"resi"
"2-s2.0-85060714033",2018,0,"Conference Paper","s21100896623","9-s2.0-36547934400","F",1,"9-u2.0-60072059","Universidad San Francisco de Quito","Ecuador",695,2386,"univ"
"2-s2.0-85060714033",2018,0,"Conference Paper","s21100896623","9-s2.0-14032353900","M",2,"9-u2.0-60068543","Institut Matériaux Microélectronique Nanosciences de Provence","France",476,1703,"resi"
"2-s2.0-85060721144",2018,0,"Conference Paper","s21100896623","9-s2.0-57193674851","F",1,"9-u2.0-60072054","Escuela Politécnica Nacional","Ecuador",1031,1861,"univ"
"2-s2.0-85060721144",2018,0,"Conference Paper","s21100896623","9-s2.0-14032353900","M",2,"9-u2.0-114370973","Universidad San Francisco de Quinto","Ecuador",2,6,NULL
"2-s2.0-85060896991",2018,2,"Conference Paper","s20100195041","9-s2.0-57194765069","F",1,"9-u2.0-60072061","Escuela Superior Politecnica del Litoral Ecuador","Ecuador",1054,1618,"resi"
"2-s2.0-85060896991",2018,2,"Conference Paper","s20100195041","9-s2.0-6603014642","M",2,"9-u2.0-60072061","Escuela Superior Politecnica del Litoral Ecuador","Ecuador",1054,1618,"resi"
"2-s2.0-85060896991",2018,2,"Conference Paper","s20100195041","9-s2.0-6603014642","M",2,"9-u2.0-60104040","Centre de Visió per Computador","Spain",106,893,"ngov|resi"
"2-s2.0-85058241931",2018,6,"Review","s21100829268","9-s2.0-6506582516","M",1,"9-u2.0-60104441","Universidad de las Americas - Ecuador","Ecuador",387,662,"univ"
"2-s2.0-85058241931",2018,6,"Review","s21100829268","9-s2.0-6506582516","M",1,"9-u2.0-60005315","Instituto de Desenvolvimento de Novas Tecnologias","Portugal",180,1062,"resi"
"2-s2.0-85058241931",2018,6,"Review","s21100829268","9-s2.0-55351772500","F",2,"9-u2.0-60104441","Universidad de las Americas - Ecuador","Ecuador",387,662,"univ"
"2-s2.0-85063098255",2018,0,"Conference Paper","s21100901654","9-s2.0-57201944522","M",1,"9-u2.0-60105693","Universidad Politécnica Salesiana, Cuenca","Ecuador",727,829,"univ"
"2-s2.0-85063098255",2018,0,"Conference Paper","s21100901654","9-s2.0-57207856699","F",2,"9-u2.0-60105693","Universidad Politécnica Salesiana, Cuenca","Ecuador",727,829,"univ"
"2-s2.0-85060218511",2018,0,"Conference Paper","s21100895301","9-s2.0-57205484321","M",1,"9-u2.0-60072035","University of Cuenca","Ecuador",777,1262,"univ"
"2-s2.0-85060218511",2018,0,"Conference Paper","s21100895301","9-s2.0-57192268040","M",2,"9-u2.0-60072035","University of Cuenca","Ecuador",777,1262,"univ"
"2-s2.0-85060254270",2018,0,"Conference Paper","s21100895301","9-s2.0-57212786053","M",1,"9-u2.0-60072035","University of Cuenca","Ecuador",777,1262,"univ"
"2-s2.0-85060254270",2018,0,"Conference Paper","s21100895301","9-s2.0-35729071000","M",2,"9-u2.0-119027083","Moscow Institute of Sciences and Technology","Russian Federation",2,6,NULL
"2-s2.0-85063225864",2018,0,"Conference Paper","s21100901807","9-s2.0-57202337244","M",1,"9-u2.0-60108706","Universidad del Azuay","Ecuador",216,240,"univ"
"2-s2.0-85063225864",2018,0,"Conference Paper","s21100901807","9-s2.0-57202331336","M",2,"9-u2.0-60108706","Universidad del Azuay","Ecuador",216,240,"univ"
"2-s2.0-85063228626",2018,0,"Conference Paper","s21100901807","9-s2.0-57207908967","M",1,"9-u2.0-60108339","Universidad Tecnológica Equinoccial","Ecuador",214,379,"univ"
"2-s2.0-85063228626",2018,0,"Conference Paper","s21100901807","9-s2.0-57203223515","M",2,"9-u2.0-60108339","Universidad Tecnológica Equinoccial","Ecuador",214,379,"univ"
"2-s2.0-85063206247",2018,0,"Conference Paper","s21100901807","9-s2.0-57207914027","M",1,"9-u2.0-60108339","Universidad Tecnológica Equinoccial","Ecuador",214,379,"univ"
"2-s2.0-85063206247",2018,0,"Conference Paper","s21100901807","9-s2.0-57189308242","M",2,"9-u2.0-60105854","Instituto de Investigacion Geologico y Energetico","Ecuador",85,71,"resi"
"2-s2.0-85063200910",2018,0,"Conference Paper","s21100901807","9-s2.0-57207908561","F",1,"9-u2.0-60072054","Escuela Politécnica Nacional","Ecuador",1031,1861,"univ"
"2-s2.0-85063200910",2018,0,"Conference Paper","s21100901807","9-s2.0-57207908846","F",2,"9-u2.0-60072054","Escuela Politécnica Nacional","Ecuador",1031,1861,"univ"
"2-s2.0-85063213297",2018,0,"Conference Paper","s21100901807","9-s2.0-57202337244","M",1,"9-u2.0-60108706","Universidad del Azuay","Ecuador",216,240,"univ"
"2-s2.0-85063213297",2018,0,"Conference Paper","s21100901807","9-s2.0-57207911849","F",2,"9-u2.0-60108706","Universidad del Azuay","Ecuador",216,240,"univ"
"2-s2.0-85063220062",2018,1,"Conference Paper","s21100901807","9-s2.0-56926745700","M",1,"9-u2.0-60104598","Universidad de las Fuerzas Armadas ESPE","Ecuador",1490,1654,"univ"
"2-s2.0-85063220062",2018,1,"Conference Paper","s21100901807","9-s2.0-56818703100","F",2,"9-u2.0-60110777","Universidad Tecnológica Indoamérica","Ecuador",96,260,"univ"
"2-s2.0-85063215729",2018,1,"Conference Paper","s21100901807","9-s2.0-57192546163","M",1,"9-u2.0-60110777","Universidad Tecnológica Indoamérica","Ecuador",96,260,"univ"
"2-s2.0-85063215729",2018,1,"Conference Paper","s21100901807","9-s2.0-36163031900","M",2,"9-u2.0-60104598","Universidad de las Fuerzas Armadas ESPE","Ecuador",1490,1654,"univ"
"2-s2.0-85063185960",2018,0,"Conference Paper","s21100901807","9-s2.0-57207916601","M",1,"9-u2.0-60104598","Universidad de las Fuerzas Armadas ESPE","Ecuador",1490,1654,"univ"
"2-s2.0-85063185960",2018,0,"Conference Paper","s21100901807","9-s2.0-57207917735","M",2,"9-u2.0-60104598","Universidad de las Fuerzas Armadas ESPE","Ecuador",1490,1654,"univ"
"2-s2.0-85060366258",2018,0,"Conference Paper","s21100896104","9-s2.0-57205768554","M",1,"9-u2.0-60072035","University of Cuenca","Ecuador",777,1262,"univ"
"2-s2.0-85060366258",2018,0,"Conference Paper","s21100896104","9-s2.0-56117160400","M",2,"9-u2.0-60072035","University of Cuenca","Ecuador",777,1262,"univ"
"2-s2.0-85063231052",2018,2,"Conference Paper","s21100901807","9-s2.0-57206143330","M",1,"9-u2.0-60072054","Escuela Politécnica Nacional","Ecuador",1031,1861,"univ"
"2-s2.0-85063231052",2018,2,"Conference Paper","s21100901807","9-s2.0-57205598273","M",2,"9-u2.0-60072054","Escuela Politécnica Nacional","Ecuador",1031,1861,"univ"
"2-s2.0-85063195944",2018,1,"Conference Paper","s21100901807","9-s2.0-57207911079","M",1,"9-u2.0-60108912","Universidad Técnica de Manabí","Ecuador",236,215,"univ"
"2-s2.0-85063195944",2018,1,"Conference Paper","s21100901807","9-s2.0-57207913342","M",2,"9-u2.0-60108912","Universidad Técnica de Manabí","Ecuador",236,215,"univ"
"2-s2.0-85063197871",2018,1,"Conference Paper","s21100901807","9-s2.0-57192274114","M",1,"9-u2.0-60107287","Universidad Técnica del Norte","Ecuador",401,272,"univ"
"2-s2.0-85063197871",2018,1,"Conference Paper","s21100901807","9-s2.0-57192274114","M",1,"9-u2.0-119056721","Instituto Tecnológico Superior 17 de Julio","Ecuador",8,17,NULL
"2-s2.0-85063197871",2018,1,"Conference Paper","s21100901807","9-s2.0-57207908646","M",2,"9-u2.0-60107287","Universidad Técnica del Norte","Ecuador",401,272,"univ"
"2-s2.0-85060400340",2018,0,"Conference Paper","s21100896104","9-s2.0-57205532769","M",1,"9-u2.0-60109555","Universidad Católica de Cuenca","Ecuador",271,228,"univ"
"2-s2.0-85060400340",2018,0,"Conference Paper","s21100896104","9-s2.0-57201060533","M",2,"9-u2.0-60109555","Universidad Católica de Cuenca","Ecuador",271,228,"univ"
"2-s2.0-85060389787",2018,1,"Conference Paper","s21100896104","9-s2.0-57205532769","M",1,"9-u2.0-60109555","Universidad Católica de Cuenca","Ecuador",271,228,"univ"
"2-s2.0-85060389787",2018,1,"Conference Paper","s21100896104","9-s2.0-57201060533","M",2,"9-u2.0-60109555","Universidad Católica de Cuenca","Ecuador",271,228,"univ"
"2-s2.0-85063238440",2018,0,"Conference Paper","s21100901807","9-s2.0-57207911895","M",1,"9-u2.0-60109350","Universidad Internacional del Ecuador","Ecuador",117,195,"univ"
"2-s2.0-85063238440",2018,0,"Conference Paper","s21100901807","9-s2.0-57207915273","M",2,"9-u2.0-60109350","Universidad Internacional del Ecuador","Ecuador",117,195,"univ"
"2-s2.0-85063225597",2018,0,"Conference Paper","s21100901807","9-s2.0-57207913072","M",1,"9-u2.0-60109350","Universidad Internacional del Ecuador","Ecuador",117,195,"univ"
"2-s2.0-85063225597",2018,0,"Conference Paper","s21100901807","9-s2.0-57207912986","M",2,"9-u2.0-60109350","Universidad Internacional del Ecuador","Ecuador",117,195,"univ"
"2-s2.0-85063194325",2018,0,"Conference Paper","s21100901807","9-s2.0-57207909548","M",1,"9-u2.0-60108706","Universidad del Azuay","Ecuador",216,240,"univ"
"2-s2.0-85063194325",2018,0,"Conference Paper","s21100901807","9-s2.0-57207911233","M",2,"9-u2.0-60108706","Universidad del Azuay","Ecuador",216,240,"univ"
"2-s2.0-85060382396",2018,0,"Conference Paper","s21100896104","9-s2.0-57205531719","F",1,"9-u2.0-60108706","Universidad del Azuay","Ecuador",216,240,"univ"
"2-s2.0-85060382396",2018,0,"Conference Paper","s21100896104","9-s2.0-51563166700","M",2,"9-u2.0-60108706","Universidad del Azuay","Ecuador",216,240,"univ"
